,contributors,coordinates,created_at,entities,extended_entities,favorite_count,favorited,filter_level,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,limit,place,possibly_sensitive,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status,scopes,source,text,timestamp_ms,truncated,user,withheld_in_countries
0,,,Tue May 31 10:00:09 +0000 2016,"{'hashtags': [{'text': 'Europe', 'indices': [9, 16]}, {'text': 'memories', 'indices': [43, 52]}, {'text': 'TravelTuesday', 'indices': [62, 76]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 737584430726815744, 'id_str': '737584430726815744', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/CjxtIcFUoAAwz9f.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CjxtIcFUoAAwz9f.jpg', 'url': 'https://t.co/uIGnrwuKDy', 'display_url': 'pic.twitter.com/uIGnrwuKDy', 'expanded_url': 'http://twitter.com/British_Airways/status/737584443959840770/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 192, 'resize': 'fit'}}}]}","{'media': [{'id': 737584430726815744, 'id_str': '737584430726815744', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/CjxtIcFUoAAwz9f.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CjxtIcFUoAAwz9f.jpg', 'url': 'https://t.co/uIGnrwuKDy', 'display_url': 'pic.twitter.com/uIGnrwuKDy', 'expanded_url': 'http://twitter.com/British_Airways/status/737584443959840770/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 192, 'resize': 'fit'}}}, {'id': 737584434690428928, 'id_str': '737584434690428928', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/CjxtIq2UkAAr2Oc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CjxtIq2UkAAr2Oc.jpg', 'url': 'https://t.co/uIGnrwuKDy', 'display_url': 'pic.twitter.com/uIGnrwuKDy', 'expanded_url': 'http://twitter.com/British_Airways/status/737584443959840770/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 192, 'resize': 'fit'}}}, {'id': 737584437693554689, 'id_str': '737584437693554689', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/CjxtI2CUoAEUVJL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CjxtI2CUoAEUVJL.jpg', 'url': 'https://t.co/uIGnrwuKDy', 'display_url': 'pic.twitter.com/uIGnrwuKDy', 'expanded_url': 'http://twitter.com/British_Airways/status/737584443959840770/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 192, 'resize': 'fit'}}}, {'id': 737584441615220736, 'id_str': '737584441615220736', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/CjxtJEpUgAA-6Et.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CjxtJEpUgAA-6Et.jpg', 'url': 'https://t.co/uIGnrwuKDy', 'display_url': 'pic.twitter.com/uIGnrwuKDy', 'expanded_url': 'http://twitter.com/British_Airways/status/737584443959840770/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 192, 'resize': 'fit'}}}]}",0.0,False,low,,7.375844439598408e+17,737584443959840770,,,,,,False,en,,,False,,,,0.0,False,,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>",Where in #Europe brings back happy holiday #memories for you? #TravelTuesday https://t.co/uIGnrwuKDy,1464688809753,False,"{'id': 18332190, 'id_str': '18332190', 'name': 'British Airways', 'screen_name': 'British_Airways', 'location': None, 'url': 'http://ba.uk/QQ8Skj', 'description': 'Official British Airways Twitter account. We love reading your Tweets & are here 24 hours a day, 7 days a week to help. You can also visit', 'protected': False, 'verified': True, 'followers_count': 886066, 'friends_count': 57262, 'listed_count': 6476, 'favourites_count': 41, 'statuses_count': 493853, 'created_at': 'Tue Dec 23 12:45:28 +0000 2008', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '021B41', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_tile': False, 'profile_link_color': '8F826C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '021B41', 'profile_text_color': '999999', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/18332190/1405934006', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",
1,,,Tue May 31 10:30:08 +0000 2016,"{'hashtags': [], 'urls': [{'url': 'https://t.co/tBaUfBTnWy', 'expanded_url': 'http://ba.uk/82SdoX', 'display_url': 'ba.uk/82SdoX', 'indices': [88, 111]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 737591984873865219, 'id_str': '737591984873865219', 'indices': [112, 135], 'media_url': 'http://pbs.twimg.com/media/Cjx0AJeVAAMC7fO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cjx0AJeVAAMC7fO.jpg', 'url': 'https://t.co/RhRwwpvRtw', 'display_url': 'pic.twitter.com/RhRwwpvRtw', 'expanded_url': 'http://twitter.com/British_Airways/status/737591986799009792/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 512, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 300, 'resize': 'fit'}, 'small': {'w': 340, 'h': 170, 'resize': 'fit'}}}]}","{'media': [{'id': 737591984873865219, 'id_str': '737591984873865219', 'indices': [112, 135], 'media_url': 'http://pbs.twimg.com/media/Cjx0AJeVAAMC7fO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cjx0AJeVAAMC7fO.jpg', 'url': 'https://t.co/RhRwwpvRtw', 'display_url': 'pic.twitter.com/RhRwwpvRtw', 'expanded_url': 'http://twitter.com/British_Airways/status/737591986799009792/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 512, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 300, 'resize': 'fit'}, 'small': {'w': 340, 'h': 170, 'resize': 'fit'}}}]}",0.0,False,low,,7.375919867990098e+17,737591986799009792,,,,,,False,en,,,False,,,,0.0,False,,{'place_ids': ['b850c1bfd38f30e0']},"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>",Summer time is beach time! Travel to some of the most exotic beaches with us! Book now! https://t.co/tBaUfBTnWy https://t.co/RhRwwpvRtw,1464690608106,False,"{'id': 18332190, 'id_str': '18332190', 'name': 'British Airways', 'screen_name': 'British_Airways', 'location': None, 'url': 'http://ba.uk/QQ8Skj', 'description': 'Official British Airways Twitter account. We love reading your Tweets & are here 24 hours a day, 7 days a week to help. You can also visit', 'protected': False, 'verified': True, 'followers_count': 886073, 'friends_count': 57264, 'listed_count': 6477, 'favourites_count': 41, 'statuses_count': 493865, 'created_at': 'Tue Dec 23 12:45:28 +0000 2008', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '021B41', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_tile': False, 'profile_link_color': '8F826C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '021B41', 'profile_text_color': '999999', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/18332190/1405934006', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",
2,,,Wed Jun 01 10:00:09 +0000 2016,"{'hashtags': [{'text': 'Palma', 'indices': [83, 89]}], 'urls': [{'url': 'https://t.co/i9mJKiw8i9', 'expanded_url': 'http://ba.uk/6UpA0H', 'display_url': 'ba.uk/6UpA0H', 'indices': [90, 113]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 737946829187383296, 'id_str': '737946829187383296', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/Cj22uzjXAAAJIJn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj22uzjXAAAJIJn.jpg', 'url': 'https://t.co/id2XWhIFOF', 'display_url': 'pic.twitter.com/id2XWhIFOF', 'expanded_url': 'http://twitter.com/British_Airways/status/737946829871009792/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 192, 'resize': 'fit'}}}]}","{'media': [{'id': 737946829187383296, 'id_str': '737946829187383296', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/Cj22uzjXAAAJIJn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj22uzjXAAAJIJn.jpg', 'url': 'https://t.co/id2XWhIFOF', 'display_url': 'pic.twitter.com/id2XWhIFOF', 'expanded_url': 'http://twitter.com/British_Airways/status/737946829871009792/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 192, 'resize': 'fit'}}}]}",0.0,False,low,,7.379468298710098e+17,737946829871009792,,,,,,False,en,,,False,,,,0.0,False,,,"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>","Miles of golden sand just a stone's throw from the vibrant city centre, rediscover #Palma https://t.co/i9mJKiw8i9 https://t.co/id2XWhIFOF",1464775209287,False,"{'id': 18332190, 'id_str': '18332190', 'name': 'British Airways', 'screen_name': 'British_Airways', 'location': None, 'url': 'http://ba.uk/QQ8Skj', 'description': 'Official British Airways Twitter account. We love reading your Tweets & are here 24 hours a day, 7 days a week to help. You can also visit', 'protected': False, 'verified': True, 'followers_count': 886559, 'friends_count': 57329, 'listed_count': 6477, 'favourites_count': 41, 'statuses_count': 494609, 'created_at': 'Tue Dec 23 12:45:28 +0000 2008', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '021B41', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_tile': False, 'profile_link_color': '8F826C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '021B41', 'profile_text_color': '999999', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/18332190/1405934006', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",
3,,,Wed Jun 01 10:30:07 +0000 2016,"{'hashtags': [{'text': 'Wimbledon', 'indices': [12, 22]}], 'urls': [{'url': 'https://t.co/a2O7sV6EMd', 'expanded_url': 'http://ba.uk/xDM20a', 'display_url': 'ba.uk/xDM20a', 'indices': [89, 112]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 737954371753779200, 'id_str': '737954371753779200', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/Cj29l1zUoAASdLM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj29l1zUoAASdLM.jpg', 'url': 'https://t.co/1ZSKQMIVHj', 'display_url': 'pic.twitter.com/1ZSKQMIVHj', 'expanded_url': 'http://twitter.com/British_Airways/status/737954372567584768/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 512, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 300, 'resize': 'fit'}, 'small': {'w': 340, 'h': 170, 'resize': 'fit'}}}]}","{'media': [{'id': 737954371753779200, 'id_str': '737954371753779200', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/media/Cj29l1zUoAASdLM.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj29l1zUoAASdLM.jpg', 'url': 'https://t.co/1ZSKQMIVHj', 'display_url': 'pic.twitter.com/1ZSKQMIVHj', 'expanded_url': 'http://twitter.com/British_Airways/status/737954372567584768/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 512, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 300, 'resize': 'fit'}, 'small': {'w': 340, 'h': 170, 'resize': 'fit'}}}]}",0.0,False,low,,7.379543725675848e+17,737954372567584768,,,,,,False,en,,,False,,,,0.0,False,,{'place_ids': ['b850c1bfd38f30e0']},"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>",Gear up for #Wimbledon! How many tennis balls would fit into a Boeing 747? Take a guess! https://t.co/a2O7sV6EMd https://t.co/1ZSKQMIVHj,1464777007606,False,"{'id': 18332190, 'id_str': '18332190', 'name': 'British Airways', 'screen_name': 'British_Airways', 'location': None, 'url': 'http://ba.uk/QQ8Skj', 'description': 'Official British Airways Twitter account. We love reading your Tweets & are here 24 hours a day, 7 days a week to help. You can also visit', 'protected': False, 'verified': True, 'followers_count': 886577, 'friends_count': 57330, 'listed_count': 6477, 'favourites_count': 41, 'statuses_count': 494622, 'created_at': 'Tue Dec 23 12:45:28 +0000 2008', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '021B41', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_tile': False, 'profile_link_color': '8F826C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '021B41', 'profile_text_color': '999999', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/18332190/1405934006', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",
4,,,Wed Jun 01 13:00:13 +0000 2016,"{'hashtags': [{'text': 'Santorini', 'indices': [106, 116]}], 'urls': [{'url': 'https://t.co/KPJl5whUuW', 'expanded_url': 'http://ba.uk/ZE9gw4', 'display_url': 'ba.uk/ZE9gw4', 'indices': [81, 104]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 737992145072619520, 'id_str': '737992145072619520', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/Cj3f8iYVAAACFoj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj3f8iYVAAACFoj.jpg', 'url': 'https://t.co/A9rwdvSTNq', 'display_url': 'pic.twitter.com/A9rwdvSTNq', 'expanded_url': 'http://twitter.com/British_Airways/status/737992145940975616/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 192, 'resize': 'fit'}}}]}","{'media': [{'id': 737992145072619520, 'id_str': '737992145072619520', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/Cj3f8iYVAAACFoj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj3f8iYVAAACFoj.jpg', 'url': 'https://t.co/A9rwdvSTNq', 'display_url': 'pic.twitter.com/A9rwdvSTNq', 'expanded_url': 'http://twitter.com/British_Airways/status/737992145940975616/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 192, 'resize': 'fit'}}}]}",0.0,False,low,,7.379921459409756e+17,737992145940975616,,,,,,False,en,,,False,,,,0.0,False,,"{'place_ids': ['6416b8512febefc9', 'ea679934779f45c7']}","<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>",Can you believe it's 1st of June already? Better get booking that summer holiday https://t.co/KPJl5whUuW  #Santorini https://t.co/A9rwdvSTNq,1464786013480,False,"{'id': 18332190, 'id_str': '18332190', 'name': 'British Airways', 'screen_name': 'British_Airways', 'location': None, 'url': 'http://ba.uk/QQ8Skj', 'description': 'Official British Airways Twitter account. We love reading your Tweets & are here 24 hours a day, 7 days a week to help. You can also visit', 'protected': False, 'verified': True, 'followers_count': 886640, 'friends_count': 57340, 'listed_count': 6479, 'favourites_count': 41, 'statuses_count': 494727, 'created_at': 'Tue Dec 23 12:45:28 +0000 2008', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '021B41', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_tile': False, 'profile_link_color': '8F826C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '021B41', 'profile_text_color': '999999', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/18332190/1405934006', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",
5,,,Wed Jun 01 16:00:09 +0000 2016,"{'hashtags': [{'text': 'London', 'indices': [37, 44]}], 'urls': [{'url': 'https://t.co/WpFGyUXY46', 'expanded_url': 'http://ba.uk/DOygn9', 'display_url': 'ba.uk/DOygn9', 'indices': [92, 115]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 738037423578304513, 'id_str': '738037423578304513', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Cj4JIF9UUAEc7w9.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Cj4JIF9UUAEc7w9.jpg', 'url': 'https://t.co/3bXJ7QWn3B', 'display_url': 'pic.twitter.com/3bXJ7QWn3B', 'expanded_url': 'http://twitter.com/British_Airways/status/738037426690592768/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 640, 'h': 320, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 300, 'resize': 'fit'}, 'small': {'w': 340, 'h': 170, 'resize': 'fit'}}}]}","{'media': [{'id': 738037423578304513, 'id_str': '738037423578304513', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Cj4JIF9UUAEc7w9.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Cj4JIF9UUAEc7w9.jpg', 'url': 'https://t.co/3bXJ7QWn3B', 'display_url': 'pic.twitter.com/3bXJ7QWn3B', 'expanded_url': 'http://twitter.com/British_Airways/status/738037426690592768/photo/1', 'type': 'animated_gif', 'sizes': {'large': {'w': 640, 'h': 320, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 300, 'resize': 'fit'}, 'small': {'w': 340, 'h': 170, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [2, 1], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://pbs.twimg.com/tweet_video/Cj4JIF9UUAEc7w9.mp4'}]}}]}",0.0,False,low,,7.380374266905928e+17,738037426690592768,,,,,,False,en,,,False,,,,0.0,False,,{'place_ids': ['96683cc9126741d1']},"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>",Take the music trip of a lifetime to #London. Book your flight &amp; hotel together to save https://t.co/WpFGyUXY46 https://t.co/3bXJ7QWn3B,1464796809252,False,"{'id': 18332190, 'id_str': '18332190', 'name': 'British Airways', 'screen_name': 'British_Airways', 'location': None, 'url': 'http://ba.uk/QQ8Skj', 'description': 'Official British Airways Twitter account. We love reading your Tweets & are here 24 hours a day, 7 days a week to help. You can also visit', 'protected': False, 'verified': True, 'followers_count': 886693, 'friends_count': 57352, 'listed_count': 6478, 'favourites_count': 41, 'statuses_count': 494810, 'created_at': 'Tue Dec 23 12:45:28 +0000 2008', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '021B41', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_tile': False, 'profile_link_color': '8F826C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '021B41', 'profile_text_color': '999999', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/18332190/1405934006', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",
6,,,Wed Jun 01 17:00:12 +0000 2016,"{'hashtags': [{'text': 'BAIOW16', 'indices': [105, 113]}], 'urls': [], 'user_mentions': [{'screen_name': 'IsleOfWightFest', 'name': 'Isle of Wight Fest', 'id': 21096869, 'id_str': '21096869', 'indices': [36, 52]}, {'screen_name': 'Gatwick_Airport', 'name': 'Gatwick Airport LGW', 'id': 33875003, 'id_str': '33875003', 'indices': [58, 74]}], 'symbols': [], 'media': [{'id': 738052538126245889, 'id_str': '738052538126245889', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/Cj4W34CXIAEoRGk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj4W34CXIAEoRGk.jpg', 'url': 'https://t.co/irM0BPXLk6', 'display_url': 'pic.twitter.com/irM0BPXLk6', 'expanded_url': 'http://twitter.com/British_Airways/status/738052539246084096/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 192, 'resize': 'fit'}}}]}","{'media': [{'id': 738052538126245889, 'id_str': '738052538126245889', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/Cj4W34CXIAEoRGk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cj4W34CXIAEoRGk.jpg', 'url': 'https://t.co/irM0BPXLk6', 'display_url': 'pic.twitter.com/irM0BPXLk6', 'expanded_url': 'http://twitter.com/British_Airways/status/738052539246084096/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 577, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 340, 'h': 192, 'resize': 'fit'}}}]}",0.0,False,low,,7.380525392460841e+17,738052539246084096,,,,,,False,en,,,False,,,,0.0,False,,{'place_ids': ['6416b8512febefc9']},"<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>",We're excited to be heading back to @IsleOfWightFest with @Gatwick_Airport. Let us know if you're going! #BAIOW16 https://t.co/irM0BPXLk6,1464800412366,False,"{'id': 18332190, 'id_str': '18332190', 'name': 'British Airways', 'screen_name': 'British_Airways', 'location': None, 'url': 'http://ba.uk/QQ8Skj', 'description': 'Official British Airways Twitter account. We love reading your Tweets & are here 24 hours a day, 7 days a week to help. You can also visit', 'protected': False, 'verified': True, 'followers_count': 886722, 'friends_count': 57352, 'listed_count': 6478, 'favourites_count': 41, 'statuses_count': 494825, 'created_at': 'Tue Dec 23 12:45:28 +0000 2008', 'utc_offset': 3600, 'time_zone': 'London', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '021B41', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/554657953521733632/4kAEvAKk.jpeg', 'profile_background_tile': False, 'profile_link_color': '8F826C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '021B41', 'profile_text_color': '999999', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/458882921307176960/0SN6gB22_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/18332190/1405934006', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",
